QUARTER,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DelayedDepartureSFO,ScheduledDepartureSFO,DelayedArrivalPHL,ScheduledArrivalPHL
3,8,5,11,103.0,49.0,13.0,19,1.0,0.0,0.0,49.0,0.0,87.0,12.0,38.0,2.0,12.0
1,1,6,22,24.0,16.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,2,8,10.0,21.0,11.0,16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,2.0,20.0
3,8,5,8,33.0,32.0,5.0,16,1.0,0.0,0.0,22.0,0.0,0.0,3.0,36.0,3.0,25.0
2,5,1,11,22.0,24.0,14.0,19,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,13,138.0,20.0,4.0,22,1.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0
4,10,6,13,54.0,19.0,8.0,21,1.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
3,7,4,11,48.0,38.0,3.0,19,1.0,0.0,0.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0
2,6,4,6,-12.0,18.0,27.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,46.0
4,10,6,11,-7.0,30.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0
1,1,7,23,146.0,16.0,9.0,7,1.0,33.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
4,11,2,22,37.0,20.0,12.0,7,1.0,4.0,0.0,5.0,0.0,33.0,0.0,1.0,1.0,10.0
4,10,7,14,89.0,19.0,6.0,23,1.0,74.0,0.0,0.0,0.0,0.0,13.0,32.0,7.0,21.0
3,9,4,8,-6.0,25.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,2.0,5.0
4,11,1,6,-3.0,25.0,7.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
4,10,2,22,-2.0,28.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0,40.0
2,5,2,13,-3.0,27.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,5.0
3,8,3,22,26.0,27.0,5.0,6,1.0,26.0,0.0,9.0,0.0,0.0,1.0,1.0,2.0,9.0
3,8,2,11,17.0,30.0,7.0,19,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1,1,2,11,-5.0,31.0,6.0,19,1.0,0.0,0.0,42.0,0.0,0.0,6.0,36.0,2.0,25.0
3,9,6,11,-3.0,28.0,11.0,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,1.0,11.0
3,9,5,6,0.0,23.0,7.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,7,8,-1.0,26.0,9.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,11,15.0,27.0,8.0,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,46.0
4,10,5,22,16.0,20.0,8.0,7,1.0,16.0,0.0,8.0,0.0,0.0,5.0,31.0,2.0,20.0
2,6,5,0,17.0,15.0,16.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
2,6,7,11,26.0,15.0,3.0,19,1.0,0.0,0.0,34.0,0.0,0.0,3.0,36.0,3.0,25.0
4,11,1,22,34.0,21.0,5.0,7,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
3,8,4,12,39.0,16.0,12.0,20,1.0,17.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0,40.0
3,8,4,8,-4.0,28.0,10.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,22,-3.0,52.0,6.0,7,1.0,0.0,0.0,35.0,0.0,0.0,4.0,47.0,0.0,2.0
4,11,4,8,68.0,31.0,10.0,16,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
2,4,1,8,5.0,30.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
4,10,4,8,24.0,13.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,15.0
3,8,2,11,90.0,25.0,19.0,19,1.0,1.0,0.0,9.0,0.0,89.0,0.0,0.0,0.0,0.0
3,9,6,22,-2.0,20.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,16.0
2,6,4,22,3.0,22.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,22,-3.0,55.0,7.0,7,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,1,6,-3.0,34.0,5.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,1,6,-6.0,42.0,4.0,14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,25.0
1,1,3,11,8.0,22.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,14,82.0,27.0,6.0,23,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
3,9,4,22,21.0,37.0,4.0,6,1.0,5.0,0.0,6.0,0.0,16.0,3.0,36.0,3.0,25.0
3,9,4,22,4.0,30.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,5,6,22.0,35.0,4.0,14,1.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,8,40.0,20.0,7.0,16,1.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
3,8,7,9,-2.0,22.0,6.0,17,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,4.0,25.0
3,8,5,22,7.0,47.0,9.0,7,1.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,5,22,93.0,18.0,6.0,7,1.0,1.0,0.0,0.0,0.0,48.0,5.0,23.0,18.0,40.0
3,8,3,8,-10.0,31.0,6.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,46.0
4,11,6,22,-5.0,35.0,7.0,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,5.0
2,5,6,6,-5.0,39.0,10.0,14,1.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0,10.0
4,11,4,22,23.0,28.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,2,11,3.0,30.0,21.0,19,1.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,11,51.0,19.0,7.0,19,1.0,5.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
4,11,2,8,-3.0,28.0,11.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0
4,12,2,22,0.0,22.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5,8,56.0,43.0,6.0,17,1.0,56.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,5,11,-7.0,27.0,16.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,8,-2.0,27.0,3.0,16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,2.0,25.0
3,7,6,0,10.0,23.0,8.0,9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,6.0,22.0
4,11,3,22,-5.0,69.0,4.0,7,1.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,2.0,10.0
1,1,7,10,41.0,43.0,5.0,19,1.0,0.0,6.0,12.0,0.0,35.0,0.0,0.0,0.0,0.0
1,2,2,10,0.0,66.0,8.0,19,1.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,2.0,10.0
3,8,4,22,30.0,47.0,16.0,7,1.0,0.0,0.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0
2,5,7,11,82.0,14.0,13.0,19,1.0,52.0,0.0,0.0,0.0,0.0,6.0,36.0,2.0,25.0
2,6,5,6,-3.0,29.0,12.0,14,1.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,3.0,5.0
4,10,6,22,-9.0,24.0,18.0,7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,2.0,13.0
4,12,7,22,10.0,22.0,7.0,7,1.0,10.0,0.0,9.0,0.0,0.0,1.0,6.0,2.0,15.0
1,2,3,10,-6.0,24.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5,22,-6.0,26.0,10.0,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,25.0
3,8,3,11,46.0,25.0,5.0,19,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
2,6,5,22,10.0,44.0,5.0,7,1.0,10.0,0.0,26.0,0.0,0.0,1.0,6.0,2.0,15.0
4,10,3,22,23.0,34.0,4.0,6,1.0,21.0,0.0,25.0,0.0,0.0,8.0,48.0,0.0,5.0
2,4,3,23,24.0,27.0,7.0,7,1.0,13.0,0.0,0.0,0.0,8.0,3.0,45.0,2.0,5.0
1,1,1,8,0.0,19.0,3.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
1,1,4,22,17.0,24.0,3.0,7,1.0,8.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0
1,2,5,22,20.0,27.0,5.0,7,1.0,20.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,10.0
3,9,2,22,-8.0,26.0,9.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,6,6,-5.0,32.0,8.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,6,-7.0,64.0,8.0,14,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,23,25.0,13.0,10.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,22,23.0,23.0,10.0,7,1.0,23.0,0.0,16.0,0.0,0.0,1.0,1.0,2.0,10.0
3,9,4,22,30.0,32.0,4.0,6,1.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0
2,4,1,23,27.0,14.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,8,-4.0,24.0,12.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,16.0
1,3,4,22,27.0,20.0,15.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,13,107.0,16.0,5.0,22,1.0,10.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
4,10,2,11,-1.0,48.0,9.0,19,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,2,22,23.0,40.0,2.0,6,1.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0
3,8,5,11,-1.0,26.0,11.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0
2,6,1,13,30.0,36.0,11.0,22,1.0,30.0,0.0,6.0,0.0,0.0,2.0,42.0,1.0,11.0
2,6,7,22,49.0,34.0,5.0,7,1.0,4.0,0.0,0.0,0.0,42.0,11.0,20.0,8.0,39.0
4,10,4,22,-2.0,21.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
3,7,2,8,9.0,32.0,5.0,16,1.0,9.0,0.0,22.0,0.0,0.0,2.0,13.0,10.0,45.0
1,3,3,22,6.0,29.0,10.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0
2,5,5,13,14.0,55.0,5.0,22,1.0,0.0,0.0,38.0,0.0,0.0,15.0,29.0,6.0,22.0
2,4,4,22,0.0,27.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,11,-2.0,38.0,5.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,8,-6.0,24.0,17.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,6,22,12.0,17.0,10.0,7,1.0,12.0,0.0,16.0,0.0,0.0,13.0,32.0,7.0,21.0
3,7,7,22,7.0,33.0,8.0,7,1.0,7.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,10.0
1,3,6,10,-2.0,16.0,8.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
4,10,2,8,-8.0,15.0,11.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,8,26.0,32.0,7.0,16,1.0,26.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,22,26.0,20.0,7.0,7,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
3,9,1,22,-5.0,30.0,8.0,6,1.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,10.0
3,8,1,11,-2.0,23.0,9.0,19,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,7.0,21.0
4,12,5,8,35.0,29.0,10.0,16,1.0,35.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,22,-9.0,19.0,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0
3,9,6,6,22.0,27.0,3.0,14,1.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,3,22,21.0,23.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,7,11,38.0,13.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,46.0
1,1,7,10,34.0,22.0,4.0,19,1.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
4,10,3,8,-11.0,39.0,9.0,16,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,5,11,74.0,14.0,3.0,19,1.0,0.0,0.0,0.0,0.0,45.0,11.0,20.0,8.0,39.0
1,1,5,11,-5.0,17.0,4.0,19,1.0,0.0,0.0,23.0,0.0,0.0,2.0,13.0,10.0,45.0
3,8,4,8,-1.0,25.0,6.0,16,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,10.0
3,8,5,8,1.0,22.0,16.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,11,106.0,14.0,23.0,19,1.0,0.0,0.0,0.0,0.0,104.0,12.0,38.0,2.0,12.0
4,10,5,8,66.0,23.0,3.0,16,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,11,-6.0,26.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
1,2,4,11,57.0,28.0,5.0,19,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2,4,7,13,36.0,21.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,5,22,37.0,14.0,7.0,6,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
3,8,2,22,-3.0,27.0,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0
2,4,5,8,67.0,26.0,7.0,16,1.0,67.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,9.0
1,1,5,22,24.0,37.0,10.0,7,1.0,20.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,5.0
4,12,3,5,5.0,41.0,6.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,22,-7.0,25.0,9.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,13,12.0,35.0,6.0,21,1.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,5,11,8.0,13.0,17.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,4,8,4.0,20.0,10.0,16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,1.0,13.0
2,6,6,22,24.0,21.0,13.0,7,1.0,19.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,5.0
2,6,5,11,1.0,44.0,15.0,19,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,11,-4.0,18.0,19.0,19,1.0,0.0,0.0,16.0,0.0,0.0,3.0,45.0,2.0,5.0
1,3,1,8,-1.0,37.0,7.0,17,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,2,8,-5.0,33.0,7.0,16,1.0,0.0,0.0,24.0,0.0,0.0,11.0,47.0,1.0,5.0
3,9,7,22,-6.0,43.0,8.0,7,1.0,0.0,0.0,34.0,0.0,0.0,3.0,38.0,3.0,12.0
4,11,1,22,3.0,45.0,7.0,6,1.0,2.0,0.0,20.0,0.0,1.0,8.0,48.0,0.0,5.0
