QUARTER,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DelayedDepartureSFO,ScheduledDepartureSFO,DelayedArrivalPHL,ScheduledArrivalPHL
2,5,1,1,34.0,16.0,4.0,0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0
2,5,2,1,5.0,26.0,6.0,0,1.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0
2,5,5,1,-8.0,37.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,5,0,-6.0,20.0,4.0,1,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,6,0,-5.0,39.0,10.0,1,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,7,0,-9.0,35.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,0,-9.0,21.0,6.0,1,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,0,-5.0,41.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,-5.0,23.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,0,-3.0,34.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,-7.0,51.0,6.0,1,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,3,0,-5.0,32.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,0,-4.0,33.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,1,0,30.0,35.0,5.0,1,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,-3.0,22.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,1,0,-4.0,20.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,0,-3.0,25.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,0,0.0,33.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,-3.0,24.0,20.0,1,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,6,0,-2.0,33.0,5.0,1,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,0,32.0,18.0,8.0,1,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,3,0,-4.0,27.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,6,0,-5.0,31.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,0,54.0,25.0,9.0,1,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,60.0,51.0,9.0,1,1.0,0.0,0.0,17.0,0.0,60.0,0.0,0.0,0.0,0.0
2,5,6,0,-2.0,39.0,5.0,1,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,7,0,3.0,27.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,1,0,-4.0,28.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,0,-3.0,54.0,8.0,1,1.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,2.0
2,5,4,0,-3.0,35.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,0,-2.0,42.0,12.0,1,1.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0,1.0
2,5,6,0,21.0,25.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,7,0,82.0,14.0,13.0,1,1.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
2,5,2,0,18.0,19.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,0,5.0,27.0,6.0,1,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
2,5,6,0,-5.0,24.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,7,0,38.0,13.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
2,5,1,0,22.0,24.0,14.0,1,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,0,4.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
2,5,3,0,24.0,17.0,8.0,1,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2,5,4,0,29.0,21.0,183.0,1,1.0,1.0,0.0,165.0,0.0,28.0,1.0,4.0,0.0,0.0
2,5,5,0,123.0,17.0,11.0,1,1.0,21.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
2,5,6,0,25.0,11.0,3.0,1,1.0,7.0,0.0,1.0,0.0,18.0,0.0,4.0,0.0,0.0
2,5,1,0,19.0,23.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,0,-4.0,33.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,5,7,0,-1.0,14.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,0,-4.0,17.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2,5,4,0,-5.0,41.0,13.0,0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,0,3.0,33.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,5,1,1,166.0,20.0,7.0,1,1.0,0.0,0.0,6.0,0.0,137.0,0.0,0.0,0.0,0.0
2,5,7,1,37.0,25.0,10.0,1,1.0,7.0,0.0,1.0,0.0,30.0,0.0,4.0,0.0,0.0
2,5,5,1,55.0,25.0,9.0,0,1.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,1,33.0,16.0,8.0,0,1.0,5.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0
2,5,5,1,138.0,20.0,4.0,1,1.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0
2,5,4,1,80.0,43.0,40.0,1,1.0,0.0,0.0,49.0,0.0,80.0,0.0,4.0,0.0,0.0
2,5,3,1,9.0,36.0,12.0,0,1.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,1,-3.0,27.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,5,2,1,107.0,16.0,5.0,1,1.0,10.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
2,5,2,1,-3.0,29.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,5,1,1,-3.0,24.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,1,8.0,16.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,5,7,1,-1.0,22.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,6,1,12.0,17.0,10.0,0,1.0,12.0,0.0,16.0,0.0,0.0,1.0,3.0,0.0,2.0
2,5,1,1,-1.0,29.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,1,59.0,16.0,9.0,0,1.0,10.0,0.0,0.0,0.0,36.0,1.0,3.0,0.0,2.0
2,5,7,1,65.0,22.0,11.0,1,1.0,9.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
2,5,7,1,78.0,13.0,10.0,0,1.0,3.0,0.0,0.0,0.0,69.0,0.0,3.0,0.0,2.0
2,5,5,1,3.0,27.0,10.0,0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,1,14.0,55.0,5.0,1,1.0,0.0,0.0,38.0,0.0,0.0,1.0,2.0,0.0,2.0
2,5,4,1,107.0,48.0,5.0,1,1.0,10.0,0.0,34.0,0.0,97.0,0.0,0.0,0.0,0.0
2,5,4,1,-2.0,39.0,12.0,0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,2.0,0.0,3.0
2,5,3,1,25.0,13.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,1,10.0,20.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
2,5,4,1,2.0,25.0,8.0,0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,1,0.0,35.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
2,5,2,1,41.0,18.0,7.0,0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,10.0,44.0,5.0,0,1.0,10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,5,0,99.0,24.0,7.0,1,1.0,15.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
2,6,3,1,7.0,38.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,3,0,94.0,50.0,5.0,1,1.0,54.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0
2,6,2,0,57.0,27.0,5.0,1,1.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0
2,6,4,0,-5.0,27.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,11.0,68.0,9.0,1,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,2,0,-1.0,104.0,5.0,1,1.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,1,-4.0,44.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,4,0,-6.0,24.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,0,17.0,15.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,6,0,7.0,19.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,0,-7.0,37.0,6.0,1,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,0,-9.0,25.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,0,2.0,29.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,-6.0,24.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,0,-5.0,40.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,3,0,-6.0,23.0,18.0,1,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,0,29.0,19.0,12.0,1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,6,0,18.0,18.0,11.0,1,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,0,71.0,27.0,9.0,1,1.0,71.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,5,0,62.0,23.0,7.0,1,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,0,-13.0,34.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,6,0,56.0,18.0,6.0,1,1.0,14.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
2,6,1,0,5.0,53.0,4.0,1,1.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,2,0,-4.0,23.0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,-8.0,23.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,4,0,24.0,17.0,9.0,1,1.0,2.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0
2,6,5,0,67.0,12.0,3.0,1,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
2,6,7,0,-5.0,36.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,0,0.0,27.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,27.0,27.0,29.0,1,1.0,27.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0,18.0,24.0,14.0,1,1.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,5,0,-7.0,30.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,0,26.0,15.0,3.0,1,1.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,0.0,2.0
2,6,2,0,-4.0,26.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,16.0,25.0,28.0,1,1.0,16.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0
2,6,7,0,27.0,38.0,5.0,1,1.0,0.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0
2,6,1,0,25.0,25.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
2,6,2,0,51.0,19.0,7.0,1,1.0,5.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
2,6,3,0,43.0,15.0,5.0,1,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0
2,6,5,0,123.0,27.0,19.0,1,1.0,0.0,0.0,51.0,0.0,86.0,0.0,0.0,0.0,0.0
2,6,4,0,-12.0,18.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
2,6,5,0,1.0,27.0,12.0,1,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,0,24.0,17.0,9.0,1,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
2,6,2,0,-7.0,26.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0,-6.0,25.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2,6,6,0,-2.0,42.0,9.0,1,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,0,-4.0,34.0,5.0,1,1.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,5,0,-3.0,36.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,-4.0,39.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,4,0,-2.0,31.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,0,-3.0,29.0,12.0,1,1.0,0.0,0.0,25.0,0.0,0.0,1.0,4.0,0.0,0.0
2,6,7,0,31.0,25.0,5.0,1,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,0,14.0,40.0,4.0,1,1.0,14.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,3,0,-1.0,46.0,5.0,1,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0,11.0,54.0,6.0,1,1.0,11.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,4,1,-7.0,33.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,1,71.0,16.0,3.0,0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2,6,2,1,-4.0,25.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,1,4.0,16.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,4,1,3.0,22.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,6,1,24.0,21.0,13.0,0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,7,1,19.0,35.0,3.0,0,1.0,0.0,0.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0
2,6,1,1,0.0,30.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,2,1,-1.0,38.0,14.0,0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,-3.0,52.0,6.0,0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0
2,6,4,1,7.0,41.0,7.0,0,1.0,7.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,-1.0,20.0,8.0,0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,3.0,0.0,2.0
2,6,7,1,11.0,42.0,6.0,0,1.0,3.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
2,6,1,1,2.0,32.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0
2,6,2,1,6.0,25.0,3.0,0,1.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0
2,6,4,1,-4.0,22.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
2,6,5,1,67.0,32.0,5.0,0,1.0,20.0,0.0,12.0,0.0,47.0,0.0,0.0,0.0,0.0
2,6,5,1,4.0,38.0,7.0,0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,2.0,0.0,2.0
2,6,5,0,72.0,45.0,8.0,1,1.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,1,49.0,34.0,5.0,0,1.0,4.0,0.0,0.0,0.0,42.0,1.0,2.0,0.0,3.0
2,6,7,1,20.0,27.0,8.0,1,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,21.0,32.0,8.0,0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
2,6,5,0,65.0,17.0,9.0,1,1.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0
2,6,4,1,51.0,25.0,4.0,0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
2,6,4,0,205.0,52.0,7.0,1,1.0,130.0,0.0,16.0,0.0,75.0,0.0,0.0,0.0,0.0
2,6,4,1,45.0,24.0,11.0,0,1.0,12.0,0.0,0.0,0.0,25.0,1.0,2.0,1.0,3.0
2,6,4,0,-7.0,51.0,8.0,1,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0,256.0,17.0,10.0,1,1.0,5.0,0.0,0.0,0.0,231.0,1.0,3.0,0.0,1.0
2,6,2,0,-5.0,31.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,1,31.0,25.0,4.0,0,1.0,7.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,1.0
2,6,2,1,24.0,23.0,7.0,0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,1,30.0,36.0,11.0,1,1.0,30.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0
2,6,1,1,-7.0,25.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,1,41.0,13.0,7.0,1,1.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0,0.0,1.0
2,6,7,1,24.0,17.0,8.0,1,1.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,25.0,39.0,8.0,0,1.0,25.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,1.0
2,6,5,0,1.0,44.0,15.0,1,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,1,-1.0,55.0,8.0,0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,1.0
2,6,6,1,28.0,15.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,1,20.0,17.0,7.0,1,1.0,7.0,0.0,4.0,0.0,13.0,1.0,3.0,1.0,1.0
2,6,4,1,11.0,24.0,11.0,1,1.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,1,4.0,38.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
3,7,6,0,-3.0,30.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,7,0,5.0,21.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,0,-2.0,42.0,6.0,1,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,5,0,-7.0,24.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,0,-2.0,31.0,8.0,1,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,7,0,-5.0,38.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,0,-6.0,26.0,8.0,1,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,3,0,-4.0,23.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,0,-5.0,14.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,5,0,-5.0,20.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,0,-7.0,31.0,5.0,1,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,3,0,-7.0,64.0,8.0,1,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,5,0,-5.0,22.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,0,-1.0,16.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,0,11.0,20.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0,2.0,42.0,6.0,1,1.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,0,-7.0,31.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,7,0,-3.0,27.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,1,16.0,31.0,10.0,0,1.0,0.0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,1.0
3,7,5,1,27.0,19.0,6.0,0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
3,7,7,1,28.0,24.0,7.0,0,1.0,28.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,2,1,-4.0,34.0,3.0,0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,1,30.0,37.0,5.0,0,1.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0
3,7,6,1,5.0,26.0,14.0,0,1.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,1,7.0,33.0,8.0,0,1.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,1,1,-4.0,22.0,4.0,0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,1,1.0,17.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,5,1,-4.0,32.0,6.0,0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,1,15.0,36.0,9.0,0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,1,28.0,43.0,14.0,0,1.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,0.0
3,7,2,1,6.0,25.0,7.0,0,1.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0
3,7,7,1,16.0,39.0,3.0,0,1.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0
3,7,1,1,-7.0,35.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,6,0,-4.0,22.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,0,-6.0,32.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
3,7,5,0,-5.0,29.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,0,-4.0,24.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
3,7,1,0,-4.0,27.0,16.0,1,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0,20.0,18.0,6.0,1,1.0,20.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,2.0
3,7,3,0,86.0,21.0,7.0,1,1.0,86.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,0,35.0,19.0,12.0,1,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
3,7,5,0,-7.0,15.0,7.0,1,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,0,-6.0,16.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
3,7,1,0,-2.0,51.0,7.0,1,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0,9.0,32.0,5.0,1,1.0,9.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,4.0
3,7,4,0,6.0,31.0,9.0,1,1.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
